ticket_id,created_date,created_time,closed_date,closed_time,status,priority,category,error_code
3217,10/14/2025,8:58:00 AM,10/14/2025,11:53:00 AM,Closed,Medium,General,GEN_500
3218,10/14/2025,9:35:00 AM,10/14/2025,8:20:00 PM,Closed,Low,Reporting,REP_404
3219,10/14/2025,10:15:00 AM,10/14/2025,12:46:00 PM,Closed,High,Login,AUTH_500
3220,10/14/2025,11:49:00 AM,,,Open,High,Network,NET_500
3221,10/14/2025,12:21:00 PM,,,In Progress,Medium,Login,AUTH_404
3222,10/14/2025,1:11:00 PM,10/14/2025,4:44:00 PM,Closed,Medium,Network,NET_408
3223,10/14/2025,1:53:00 PM,,,In Progress,Medium,Payment,PAY_400
3224,10/14/2025,3:02:00 PM,10/14/2025,7:40:00 PM,Closed,Medium,Login,AUTH_404
3225,10/14/2025,3:22:00 PM,,,In Progress,Medium,General,GEN_100
3226,10/14/2025,3:52:00 PM,,,Open,Low,Payment,PAY_401
3227,10/14/2025,4:57:00 PM,,,Open,Medium,Account,ACC_404
3228,10/14/2025,6:33:00 PM,,,Open,Medium,Payment,PAY_502
3229,10/14/2025,7:40:00 PM,10/14/2025,10:39:00 PM,Closed,Medium,Login,AUTH_404
3230,10/15/2025,8:59:00 AM,10/15/2025,10:16:00 AM,Closed,High,Login,AUTH_500
3231,10/15/2025,9:02:00 AM,,,In Progress,Medium,Login,AUTH_401
3232,10/15/2025,9:52:00 AM,10/15/2025,3:17:00 PM,Closed,Medium,Network,NET_500
3233,10/15/2025,1:28:00 PM,,,In Progress,Medium,Account,ACC_401
3234,10/15/2025,2:06:00 PM,10/15/2025,3:05:00 PM,Closed,Medium,Account,ACC_500
3235,10/15/2025,2:46:00 PM,10/15/2025,9:57:00 PM,Closed,Medium,Payment,PAY_409
3236,10/15/2025,3:48:00 PM,,,Open,Low,Login,AUTH_401
3237,10/15/2025,4:08:00 PM,,,In Progress,Medium,Payment,PAY_502
3238,10/15/2025,5:26:00 PM,,,Open,High,Account,ACC_400
3239,10/15/2025,5:28:00 PM,10/15/2025,6:20:00 PM,Closed,Medium,Reporting,REP_400
3240,10/15/2025,7:59:00 PM,,,In Progress,High,Login,AUTH_429
3241,10/16/2025,8:26:00 AM,10/16/2025,11:08:00 AM,Closed,High,General,GEN_500
3242,10/16/2025,11:38:00 AM,,,In Progress,High,Reporting,REP_400
3243,10/16/2025,1:55:00 PM,,,In Progress,Medium,Reporting,REP_400
3244,10/16/2025,3:02:00 PM,,,In Progress,Medium,Reporting,REP_404
3245,10/16/2025,3:39:00 PM,,,In Progress,High,Login,AUTH_404
3246,10/16/2025,3:54:00 PM,,,Open,Low,Reporting,REP_500
3247,10/16/2025,4:22:00 PM,10/16/2025,11:17:00 PM,Closed,Medium,Payment,PAY_400
3248,10/16/2025,5:58:00 PM,,,Open,Medium,General,GEN_100
3249,10/17/2025,8:12:00 AM,10/17/2025,9:24:00 AM,Closed,High,Login,AUTH_429
3250,10/17/2025,10:58:00 AM,10/17/2025,2:40:00 PM,Closed,Medium,Network,NET_503
3251,10/17/2025,11:20:00 AM,,,Open,Low,Login,AUTH_500
3252,10/17/2025,12:21:00 PM,10/17/2025,1:27:00 PM,Closed,Medium,Account,ACC_404
3253,10/17/2025,1:56:00 PM,,,Open,Medium,Account,ACC_409
3254,10/17/2025,2:19:00 PM,,,In Progress,High,Payment,PAY_504
3255,10/17/2025,2:58:00 PM,,,Open,Medium,Payment,PAY_504
3256,10/17/2025,3:22:00 PM,,,In Progress,Low,General,GEN_500
3257,10/17/2025,3:57:00 PM,,,In Progress,Medium,Network,NET_503
3258,10/17/2025,5:39:00 PM,10/17/2025,10:17:00 PM,Closed,Medium,Login,AUTH_401
3259,10/17/2025,7:37:00 PM,10/17/2025,8:49:00 PM,Closed,Medium,Reporting,REP_400
3260,10/18/2025,11:40:00 AM,,,Open,Low,Network,NET_429
3261,10/18/2025,4:32:00 PM,,,In Progress,Medium,General,GEN_300
3262,10/19/2025,10:46:00 AM,,,In Progress,High,Network,NET_429
3263,10/19/2025,12:08:00 PM,10/19/2025,1:24:00 PM,Closed,Low,General,GEN_100
3264,10/19/2025,1:56:00 PM,,,In Progress,Medium,Network,NET_429
3265,10/19/2025,5:45:00 PM,,,Open,Medium,Login,AUTH_401
3266,10/19/2025,6:34:00 PM,,,Open,Medium,Payment,PAY_402
3267,10/20/2025,8:58:00 AM,10/20/2025,3:29:00 PM,Closed,Medium,General,GEN_200
3268,10/20/2025,9:01:00 AM,10/20/2025,10:11:00 AM,Closed,High,Reporting,REP_500
3269,10/20/2025,9:23:00 AM,,,Open,Medium,Payment,PAY_409
3270,10/20/2025,9:31:00 AM,,,Open,Medium,Payment,PAY_504
3271,10/20/2025,12:40:00 PM,10/20/2025,7:15:00 PM,Closed,Medium,Payment,PAY_401
3272,10/20/2025,12:55:00 PM,10/20/2025,2:40:00 PM,Closed,High,General,GEN_100
3273,10/20/2025,12:59:00 PM,10/20/2025,11:48:00 PM,Closed,Low,Reporting,REP_404
3274,10/20/2025,1:41:00 PM,,,Open,High,Login,AUTH_403
3275,10/20/2025,1:41:00 PM,,,In Progress,Medium,General,GEN_200
3276,10/20/2025,3:08:00 PM,,,Open,Low,Login,AUTH_404
3277,10/20/2025,3:33:00 PM,10/20/2025,6:04:00 PM,Closed,High,Login,AUTH_500
3278,10/20/2025,3:44:00 PM,10/20/2025,4:11:00 PM,Closed,High,Network,NET_500
3279,10/20/2025,6:09:00 PM,,,In Progress,Medium,Payment,PAY_402
3280,10/20/2025,6:24:00 PM,,,In Progress,Medium,General,GEN_100
3281,10/20/2025,6:46:00 PM,10/20/2025,8:52:00 PM,Closed,High,General,GEN_100
3282,10/21/2025,8:41:00 AM,,,In Progress,High,General,GEN_500
3283,10/21/2025,11:21:00 AM,,,Open,Medium,General,GEN_100
3284,10/21/2025,12:03:00 PM,,,In Progress,Medium,Network,NET_500
3285,10/21/2025,3:16:00 PM,10/21/2025,8:32:00 PM,Closed,Medium,Reporting,REP_500
3286,10/21/2025,3:28:00 PM,10/21/2025,7:06:00 PM,Closed,Medium,Account,ACC_409
3287,10/21/2025,3:43:00 PM,10/21/2025,5:16:00 PM,Closed,Medium,General,GEN_100
3288,10/21/2025,4:50:00 PM,10/21/2025,10:17:00 PM,Closed,Medium,Reporting,REP_404
3289,10/21/2025,5:24:00 PM,10/21/2025,8:08:00 PM,Closed,High,Payment,PAY_500
3290,10/21/2025,5:56:00 PM,10/21/2025,9:48:00 PM,Closed,Medium,General,GEN_100
3291,10/21/2025,7:08:00 PM,,,In Progress,Medium,Payment,PAY_504
3292,10/22/2025,9:09:00 AM,,,Open,High,General,GEN_500
3293,10/22/2025,10:17:00 AM,,,In Progress,Medium,General,GEN_200
3294,10/22/2025,10:39:00 AM,,,Open,Medium,Login,AUTH_404
3295,10/22/2025,11:59:00 AM,10/22/2025,12:33:00 PM,Closed,High,General,GEN_200
3296,10/22/2025,2:45:00 PM,10/22/2025,5:01:00 PM,Closed,High,Network,NET_408
3297,10/22/2025,4:14:00 PM,,,Open,Medium,General,GEN_300
3298,10/22/2025,4:42:00 PM,10/22/2025,7:03:00 PM,Closed,High,Payment,PAY_500
3299,10/22/2025,6:24:00 PM,,,In Progress,Low,Payment,PAY_502
3300,10/22/2025,7:18:00 PM,,,In Progress,Medium,Payment,PAY_504
3301,10/23/2025,10:08:00 AM,10/23/2025,3:54:00 PM,Closed,Low,Network,NET_429
3302,10/23/2025,11:33:00 AM,,,Open,Low,Network,NET_503
3303,10/23/2025,11:41:00 AM,10/23/2025,6:02:00 PM,Closed,Medium,Login,AUTH_429
3304,10/23/2025,12:00:00 PM,10/23/2025,12:46:00 PM,Closed,Medium,Account,ACC_409
3305,10/23/2025,1:59:00 PM,,,Open,Medium,Payment,PAY_400
3306,10/23/2025,5:51:00 PM,,,In Progress,Medium,Payment,PAY_401
3307,10/23/2025,6:26:00 PM,,,In Progress,Medium,Payment,PAY_409
3308,10/23/2025,6:33:00 PM,,,Open,Medium,General,GEN_100
3309,10/23/2025,7:48:00 PM,10/23/2025,8:20:00 PM,Closed,High,Network,NET_503
3310,10/24/2025,9:05:00 AM,,,Open,Medium,General,GEN_200
3311,10/24/2025,9:59:00 AM,,,In Progress,Medium,Account,ACC_400
3312,10/24/2025,10:27:00 AM,,,Open,Medium,Login,AUTH_401
3313,10/24/2025,10:51:00 AM,,,In Progress,Medium,Account,ACC_409
3314,10/24/2025,12:53:00 PM,,,In Progress,Medium,General,GEN_500
3315,10/24/2025,3:51:00 PM,,,Open,Low,General,GEN_300
3316,10/24/2025,4:50:00 PM,,,Open,Medium,Payment,PAY_504
3317,10/24/2025,5:22:00 PM,,,In Progress,Medium,Login,AUTH_403
3318,10/25/2025,8:29:00 AM,,,In Progress,Medium,Payment,PAY_401
3319,10/25/2025,8:49:00 AM,,,In Progress,Medium,Account,ACC_404
3320,10/25/2025,9:21:00 AM,,,In Progress,High,Login,AUTH_404
3321,10/25/2025,10:21:00 AM,,,Open,Low,Login,AUTH_429
3322,10/25/2025,4:33:00 PM,,,Open,Medium,Account,ACC_500
3323,10/25/2025,4:47:00 PM,,,Open,Medium,General,GEN_100
3324,10/25/2025,7:09:00 PM,,,Open,Low,Reporting,REP_404
3325,10/26/2025,10:32:00 AM,10/26/2025,12:55:00 PM,Closed,High,Payment,PAY_402
3326,10/26/2025,11:43:00 AM,10/26/2025,3:26:00 PM,Closed,Medium,Payment,PAY_401
3327,10/26/2025,11:54:00 AM,10/26/2025,1:38:00 PM,Closed,Medium,Login,AUTH_403
3328,10/26/2025,1:30:00 PM,10/26/2025,3:05:00 PM,Closed,High,Reporting,REP_404
3329,10/26/2025,1:47:00 PM,10/26/2025,4:03:00 PM,Closed,High,Login,AUTH_403
3330,10/26/2025,2:51:00 PM,,,In Progress,Medium,Reporting,REP_404
3331,10/26/2025,5:02:00 PM,,,In Progress,Low,Login,AUTH_429
3332,10/27/2025,8:07:00 AM,10/27/2025,3:17:00 PM,Closed,Low,Network,NET_503
3333,10/27/2025,9:08:00 AM,,,In Progress,Medium,Login,AUTH_429
3334,10/27/2025,9:34:00 AM,,,Open,Medium,Network,NET_500
3335,10/27/2025,11:03:00 AM,10/27/2025,5:59:00 PM,Closed,Medium,Reporting,REP_404
3336,10/27/2025,11:05:00 AM,10/27/2025,2:32:00 PM,Closed,Medium,Login,AUTH_401
3337,10/27/2025,12:09:00 PM,10/27/2025,9:28:00 PM,Closed,Low,Login,AUTH_500
3338,10/27/2025,12:19:00 PM,10/27/2025,1:38:00 PM,Closed,Medium,Reporting,REP_408
3339,10/27/2025,12:24:00 PM,,,In Progress,Low,Payment,PAY_500
3340,10/27/2025,12:55:00 PM,,,In Progress,Low,Payment,PAY_400
3341,10/27/2025,2:48:00 PM,,,In Progress,High,Account,ACC_404
3342,10/27/2025,4:03:00 PM,10/27/2025,8:12:00 PM,Closed,Medium,Login,AUTH_429
3343,10/27/2025,6:26:00 PM,,,In Progress,Low,Reporting,REP_500
3344,10/27/2025,7:06:00 PM,10/27/2025,7:59:00 PM,Closed,High,Login,AUTH_401
3345,10/28/2025,10:39:00 AM,10/28/2025,5:31:00 PM,Closed,Medium,General,GEN_200
3346,10/28/2025,12:23:00 PM,10/28/2025,12:57:00 PM,Closed,Medium,Login,AUTH_403
3347,10/28/2025,1:20:00 PM,,,Open,Low,General,GEN_200
3348,10/28/2025,1:34:00 PM,10/28/2025,4:21:00 PM,Closed,High,General,GEN_100
3349,10/28/2025,4:49:00 PM,,,In Progress,Medium,Login,AUTH_500
3350,10/28/2025,7:16:00 PM,,,Open,Medium,Reporting,REP_404
3351,10/29/2025,8:35:00 AM,,,Open,Low,Network,NET_408
3352,10/29/2025,11:26:00 AM,,,Open,Low,Reporting,REP_404
3353,10/29/2025,12:24:00 PM,10/29/2025,2:43:00 PM,Closed,Medium,Payment,PAY_500
3354,10/29/2025,12:49:00 PM,,,Open,Low,General,GEN_500
3355,10/29/2025,1:38:00 PM,10/29/2025,5:34:00 PM,Closed,Medium,Payment,PAY_500
3356,10/29/2025,2:43:00 PM,,,Open,Medium,General,GEN_100
3357,10/29/2025,2:58:00 PM,10/29/2025,10:58:00 PM,Closed,Medium,Network,NET_503
3358,10/29/2025,2:59:00 PM,10/29/2025,4:10:00 PM,Closed,High,Login,AUTH_500
3359,10/29/2025,7:09:00 PM,,,Open,Medium,Login,AUTH_404
3360,10/29/2025,7:25:00 PM,10/29/2025,9:53:00 PM,Closed,High,General,GEN_100
3361,10/29/2025,7:35:00 PM,10/29/2025,11:59:00 PM,Closed,Medium,Login,AUTH_403
3362,10/29/2025,7:50:00 PM,10/29/2025,8:25:00 PM,Closed,Medium,Login,AUTH_429
3363,10/30/2025,8:09:00 AM,,,In Progress,Medium,Payment,PAY_409
3364,10/30/2025,8:29:00 AM,10/30/2025,2:00:00 PM,Closed,Low,Payment,PAY_409
3365,10/30/2025,9:17:00 AM,,,Open,Medium,General,GEN_500
3366,10/30/2025,9:26:00 AM,,,Open,Low,Login,AUTH_500
3367,10/30/2025,9:29:00 AM,10/30/2025,11:33:00 AM,Closed,High,Reporting,REP_500
3368,10/30/2025,10:07:00 AM,,,In Progress,Medium,Payment,PAY_502
3369,10/30/2025,10:30:00 AM,,,In Progress,Medium,Payment,PAY_401
3370,10/30/2025,12:17:00 PM,10/30/2025,12:56:00 PM,Closed,Medium,Account,ACC_401
3371,10/30/2025,3:58:00 PM,,,Open,Medium,Network,NET_503
3372,10/30/2025,6:24:00 PM,,,Open,Medium,Payment,PAY_409
3373,10/31/2025,8:07:00 AM,,,Open,Medium,General,GEN_500
3374,10/31/2025,8:54:00 AM,,,Open,Medium,Payment,PAY_504
3375,10/31/2025,9:25:00 AM,,,In Progress,Medium,Account,ACC_401
3376,10/31/2025,10:31:00 AM,,,In Progress,Medium,Payment,PAY_502
3377,10/31/2025,11:30:00 AM,,,In Progress,High,Reporting,REP_500
3378,10/31/2025,12:05:00 PM,,,In Progress,High,Payment,PAY_500
3379,10/31/2025,2:06:00 PM,,,In Progress,High,Payment,PAY_504
3380,10/31/2025,2:31:00 PM,,,Open,High,Login,AUTH_403
3381,10/31/2025,5:29:00 PM,,,Open,Medium,Login,AUTH_403
3382,10/31/2025,7:09:00 PM,10/31/2025,8:33:00 PM,Closed,Medium,Payment,PAY_502
3383,11/1/2025,7:24:00 PM,11/1/2025,10:18:00 PM,Closed,High,Account,ACC_401
3384,11/2/2025,10:56:00 AM,,,Open,Medium,Payment,PAY_504
3385,11/2/2025,3:28:00 PM,,,In Progress,Medium,Network,NET_500
3386,11/3/2025,8:37:00 AM,,,In Progress,Medium,Login,AUTH_404
3387,11/3/2025,8:42:00 AM,11/3/2025,4:04:00 PM,Closed,Low,General,GEN_200
3388,11/3/2025,9:06:00 AM,11/3/2025,4:07:00 PM,Closed,Medium,Network,NET_503
3389,11/3/2025,10:12:00 AM,,,In Progress,Low,Payment,PAY_402
3390,11/3/2025,11:30:00 AM,11/3/2025,2:34:00 PM,Closed,Medium,Login,AUTH_500
3391,11/3/2025,12:12:00 PM,,,Open,Low,Payment,PAY_504
3392,11/3/2025,2:44:00 PM,11/3/2025,7:50:00 PM,Closed,Low,General,GEN_300
3393,11/3/2025,4:31:00 PM,,,In Progress,Medium,Login,AUTH_404
3394,11/3/2025,4:59:00 PM,,,Open,High,General,GEN_200
3395,11/3/2025,5:33:00 PM,11/3/2025,8:21:00 PM,Closed,High,Reporting,REP_404
3396,11/3/2025,6:28:00 PM,,,In Progress,Medium,Reporting,REP_404
3397,11/3/2025,6:48:00 PM,,,In Progress,Low,Payment,PAY_500
3398,11/3/2025,7:56:00 PM,,,Open,High,General,GEN_100
3399,11/4/2025,9:04:00 AM,11/4/2025,11:40:00 AM,Closed,High,Payment,PAY_409
3400,11/4/2025,10:11:00 AM,11/4/2025,1:39:00 PM,Closed,Low,Login,AUTH_500
3401,11/4/2025,4:33:00 PM,11/4/2025,11:59:00 PM,Closed,Low,Network,NET_500
3402,11/4/2025,5:25:00 PM,,,In Progress,Medium,Network,NET_408
3403,11/4/2025,6:46:00 PM,,,Open,Low,General,GEN_500
3404,11/5/2025,8:33:00 AM,,,Open,Low,Payment,PAY_500
3405,11/5/2025,8:58:00 AM,,,In Progress,Medium,Reporting,REP_404
3406,11/5/2025,9:17:00 AM,11/5/2025,12:06:00 PM,Closed,High,Login,AUTH_403
3407,11/5/2025,11:52:00 AM,11/5/2025,1:36:00 PM,Closed,Medium,Account,ACC_409
3408,11/5/2025,12:02:00 PM,,,In Progress,High,Network,NET_408
3409,11/5/2025,2:00:00 PM,,,Open,Low,Payment,PAY_400
3410,11/5/2025,4:48:00 PM,11/5/2025,11:59:00 PM,Closed,Medium,Reporting,REP_408
3411,11/5/2025,6:09:00 PM,11/5/2025,11:59:00 PM,Closed,Low,Payment,PAY_504
3412,11/5/2025,7:57:00 PM,,,Open,High,Login,AUTH_404
3413,11/6/2025,8:25:00 AM,,,In Progress,High,Login,AUTH_404
3414,11/6/2025,8:37:00 AM,,,Open,Medium,Network,NET_429
3415,11/6/2025,9:56:00 AM,,,Open,Medium,Login,AUTH_403
3416,11/6/2025,10:40:00 AM,,,Open,Medium,Login,AUTH_429
3417,11/6/2025,12:00:00 PM,,,Open,Low,Login,AUTH_500
3418,11/6/2025,12:57:00 PM,,,In Progress,Medium,Payment,PAY_502
3419,11/6/2025,3:28:00 PM,11/6/2025,5:09:00 PM,Closed,High,General,GEN_500
3420,11/6/2025,3:41:00 PM,11/6/2025,11:59:00 PM,Closed,Low,Login,AUTH_403
3421,11/6/2025,5:21:00 PM,11/6/2025,5:40:00 PM,Closed,High,Account,ACC_400
3422,11/6/2025,6:10:00 PM,,,Open,Medium,Network,NET_502
3423,11/6/2025,6:47:00 PM,11/6/2025,9:35:00 PM,Closed,Low,Payment,PAY_402
3424,11/7/2025,9:24:00 AM,,,Open,Medium,Account,ACC_409
3425,11/7/2025,12:18:00 PM,,,In Progress,Medium,General,GEN_500
3426,11/7/2025,12:21:00 PM,,,In Progress,Low,General,GEN_100
3427,11/7/2025,1:07:00 PM,,,Open,Low,General,GEN_500
3428,11/7/2025,1:28:00 PM,,,Open,Low,Account,ACC_404
3429,11/7/2025,1:34:00 PM,,,In Progress,Low,Login,AUTH_404
3430,11/7/2025,1:40:00 PM,,,Open,Medium,Account,ACC_500
3431,11/7/2025,2:02:00 PM,,,Open,Medium,Account,ACC_400
3432,11/7/2025,2:17:00 PM,,,Open,Low,Login,AUTH_429
3433,11/7/2025,4:41:00 PM,,,In Progress,Medium,Payment,PAY_400
3434,11/7/2025,5:30:00 PM,11/7/2025,8:01:00 PM,Closed,High,Payment,PAY_409
3435,11/8/2025,9:34:00 AM,11/8/2025,11:08:00 AM,Closed,High,Payment,PAY_502
3436,11/9/2025,9:55:00 AM,11/9/2025,4:36:00 PM,Closed,Medium,Reporting,REP_500
3437,11/9/2025,11:39:00 AM,,,Open,Medium,Network,NET_502
3438,11/10/2025,8:14:00 AM,11/10/2025,1:28:00 PM,Closed,Medium,Login,AUTH_403
3439,11/10/2025,8:55:00 AM,,,In Progress,Medium,Reporting,REP_500
3440,11/10/2025,9:56:00 AM,11/10/2025,3:32:00 PM,Closed,Medium,Payment,PAY_400
3441,11/10/2025,10:11:00 AM,11/10/2025,4:43:00 PM,Closed,Medium,Payment,PAY_409
3442,11/10/2025,11:39:00 AM,,,In Progress,Medium,General,GEN_500
3443,11/10/2025,11:45:00 AM,,,In Progress,Low,Payment,PAY_402
3444,11/10/2025,1:30:00 PM,11/10/2025,4:30:00 PM,Closed,High,Login,AUTH_404
3445,11/10/2025,1:50:00 PM,,,In Progress,High,Login,AUTH_429
3446,11/11/2025,8:30:00 AM,,,Open,Medium,Login,AUTH_401
3447,11/11/2025,9:52:00 AM,,,Open,High,Payment,PAY_500
3448,11/11/2025,10:41:00 AM,11/11/2025,3:30:00 PM,Closed,Medium,Payment,PAY_409
3449,11/11/2025,11:47:00 AM,11/11/2025,12:42:00 PM,Closed,Medium,Network,NET_408
3450,11/11/2025,3:00:00 PM,,,In Progress,Low,Payment,PAY_400
3451,11/11/2025,3:50:00 PM,,,Open,Medium,Login,AUTH_429
3452,11/11/2025,4:15:00 PM,,,Open,Low,Network,NET_408
3453,11/11/2025,4:47:00 PM,,,In Progress,Medium,Account,ACC_500
3454,11/11/2025,7:44:00 PM,,,Open,Low,Account,ACC_500
3455,11/12/2025,9:44:00 AM,,,Open,Medium,Account,ACC_409
3456,11/12/2025,11:40:00 AM,11/12/2025,4:08:00 PM,Closed,Low,Payment,PAY_402
3457,11/12/2025,2:13:00 PM,,,Open,Low,Login,AUTH_401
3458,11/12/2025,4:37:00 PM,,,Open,Medium,Reporting,REP_408
3459,11/12/2025,6:58:00 PM,11/12/2025,11:59:00 PM,Closed,Medium,Payment,PAY_500
3460,11/13/2025,8:51:00 AM,,,In Progress,Medium,General,GEN_100
3461,11/13/2025,9:02:00 AM,11/13/2025,12:43:00 PM,Closed,Medium,Login,AUTH_429
3462,11/13/2025,12:01:00 PM,11/13/2025,1:25:00 PM,Closed,High,Login,AUTH_500
3463,11/13/2025,2:22:00 PM,11/13/2025,6:03:00 PM,Closed,Low,Login,AUTH_404
3464,11/13/2025,4:14:00 PM,,,Open,Low,Login,AUTH_404
3465,11/13/2025,4:28:00 PM,11/13/2025,11:59:00 PM,Closed,Low,Payment,PAY_500
3466,11/13/2025,6:53:00 PM,,,Open,Medium,General,GEN_300
3467,11/14/2025,8:39:00 AM,,,In Progress,Low,Payment,PAY_409
3468,11/14/2025,9:34:00 AM,,,Open,Medium,Login,AUTH_404
3469,11/14/2025,9:57:00 AM,11/14/2025,10:49:00 AM,Closed,High,General,GEN_500
3470,11/14/2025,10:40:00 AM,11/14/2025,1:07:00 PM,Closed,Medium,Network,NET_500
3471,11/14/2025,2:54:00 PM,,,In Progress,High,Account,ACC_401
3472,11/14/2025,2:59:00 PM,11/14/2025,4:27:00 PM,Closed,High,Login,AUTH_404
3473,11/14/2025,3:21:00 PM,,,Open,High,Network,NET_502
3474,11/14/2025,4:56:00 PM,,,Open,High,Login,AUTH_404
3475,11/14/2025,5:17:00 PM,11/14/2025,11:59:00 PM,Closed,Medium,Login,AUTH_429
3476,11/14/2025,5:58:00 PM,11/14/2025,11:59:00 PM,Closed,Low,General,GEN_300
3477,11/14/2025,7:03:00 PM,,,Open,Low,General,GEN_200
3478,11/14/2025,7:42:00 PM,,,In Progress,High,Login,AUTH_401
3479,11/15/2025,8:13:00 AM,11/15/2025,9:07:00 AM,Closed,High,Payment,PAY_400
3480,11/16/2025,8:08:00 AM,,,In Progress,Low,Login,AUTH_403
3481,11/16/2025,1:49:00 PM,,,In Progress,High,General,GEN_200
3482,11/16/2025,1:50:00 PM,11/16/2025,7:01:00 PM,Closed,Medium,Login,AUTH_429
3483,11/16/2025,2:57:00 PM,,,In Progress,Medium,Login,AUTH_429
3484,11/17/2025,9:52:00 AM,,,Open,Medium,Payment,PAY_402
3485,11/17/2025,12:14:00 PM,,,In Progress,Medium,Payment,PAY_400
3486,11/17/2025,12:42:00 PM,,,Open,Medium,Login,AUTH_500
3487,11/17/2025,1:29:00 PM,,,Open,Medium,Login,AUTH_500
3488,11/17/2025,2:38:00 PM,,,Open,High,General,GEN_100
3489,11/17/2025,3:34:00 PM,11/17/2025,5:34:00 PM,Closed,High,Login,AUTH_401
3490,11/17/2025,3:45:00 PM,,,Open,Medium,Payment,PAY_500
3491,11/17/2025,4:10:00 PM,11/17/2025,10:42:00 PM,Closed,Low,General,GEN_200
3492,11/17/2025,4:27:00 PM,11/17/2025,9:43:00 PM,Closed,Low,Account,ACC_400
3493,11/17/2025,5:58:00 PM,,,Open,Low,Payment,PAY_504
3494,11/17/2025,6:09:00 PM,11/17/2025,11:59:00 PM,Closed,Medium,Payment,PAY_500
3495,11/17/2025,6:43:00 PM,,,In Progress,Medium,Payment,PAY_401
3496,11/17/2025,7:01:00 PM,11/17/2025,9:04:00 PM,Closed,High,Login,AUTH_404
3497,11/17/2025,7:14:00 PM,,,In Progress,Medium,Network,NET_500
3498,11/18/2025,10:34:00 AM,,,Open,Low,General,GEN_300
3499,11/18/2025,12:33:00 PM,,,Open,Medium,Reporting,REP_500
3500,11/18/2025,1:24:00 PM,,,Open,Medium,Payment,PAY_500
3501,11/18/2025,2:02:00 PM,11/18/2025,9:52:00 PM,Closed,Medium,Network,NET_503
3502,11/18/2025,4:27:00 PM,,,In Progress,Low,Account,ACC_409
3503,11/19/2025,8:13:00 AM,11/19/2025,8:53:00 AM,Closed,Medium,Network,NET_429
3504,11/19/2025,9:10:00 AM,11/19/2025,3:59:00 PM,Closed,Low,General,GEN_500
3505,11/19/2025,12:34:00 PM,11/19/2025,11:08:00 PM,Closed,Low,Login,AUTH_500
3506,11/19/2025,1:55:00 PM,,,Open,High,General,GEN_500
3507,11/19/2025,6:56:00 PM,11/19/2025,10:17:00 PM,Closed,Medium,Reporting,REP_500
3508,11/20/2025,9:39:00 AM,11/20/2025,1:11:00 PM,Closed,Medium,Login,AUTH_500
3509,11/20/2025,9:51:00 AM,,,In Progress,High,Account,ACC_401
3510,11/20/2025,11:32:00 AM,11/20/2025,5:31:00 PM,Closed,Medium,General,GEN_300
3511,11/20/2025,12:23:00 PM,,,In Progress,Low,General,GEN_200
3512,11/20/2025,3:03:00 PM,,,Open,High,Payment,PAY_400
3513,11/20/2025,7:10:00 PM,11/20/2025,11:59:00 PM,Closed,Medium,Account,ACC_404
3514,11/20/2025,7:34:00 PM,,,Open,Low,Reporting,REP_408
3515,11/20/2025,7:56:00 PM,,,In Progress,Medium,Reporting,REP_400
3516,11/21/2025,8:12:00 AM,,,Open,Low,Network,NET_408
3517,11/21/2025,10:47:00 AM,11/21/2025,1:22:00 PM,Closed,High,Reporting,REP_400
3518,11/21/2025,3:42:00 PM,,,Open,High,General,GEN_300
3519,11/21/2025,4:55:00 PM,11/21/2025,7:48:00 PM,Closed,Medium,General,GEN_300
3520,11/21/2025,5:53:00 PM,,,Open,Medium,Network,NET_502
3521,11/21/2025,7:31:00 PM,,,Open,Low,Payment,PAY_401
3522,11/23/2025,10:48:00 AM,,,Open,Medium,Payment,PAY_400
3523,11/23/2025,11:05:00 AM,,,Open,Medium,Payment,PAY_502
3524,11/23/2025,7:23:00 PM,,,In Progress,Medium,General,GEN_300
3525,11/24/2025,10:10:00 AM,11/24/2025,11:55:00 AM,Closed,Medium,Login,AUTH_429
3526,11/24/2025,10:28:00 AM,,,Open,Medium,Network,NET_502
3527,11/24/2025,10:32:00 AM,11/24/2025,12:03:00 PM,Closed,Medium,Account,ACC_401
3528,11/24/2025,11:07:00 AM,,,Open,High,Payment,PAY_504
3529,11/24/2025,12:22:00 PM,11/24/2025,2:48:00 PM,Closed,Low,Login,AUTH_500
3530,11/24/2025,3:31:00 PM,,,Open,Low,Payment,PAY_401
3531,11/24/2025,3:38:00 PM,11/24/2025,9:18:00 PM,Closed,Medium,Login,AUTH_403
3532,11/24/2025,3:55:00 PM,,,Open,Medium,General,GEN_300
3533,11/24/2025,4:10:00 PM,11/24/2025,6:09:00 PM,Closed,Medium,Login,AUTH_403
3534,11/24/2025,4:35:00 PM,11/24/2025,10:22:00 PM,Closed,Low,General,GEN_300
3535,11/24/2025,4:55:00 PM,11/24/2025,7:37:00 PM,Closed,Low,Payment,PAY_400
3536,11/24/2025,4:57:00 PM,,,In Progress,Medium,Login,AUTH_500
3537,11/24/2025,6:36:00 PM,,,Open,Medium,Payment,PAY_502
3538,11/24/2025,6:48:00 PM,11/24/2025,11:59:00 PM,Closed,Low,General,GEN_200
3539,11/24/2025,6:52:00 PM,11/24/2025,11:59:00 PM,Closed,Medium,Reporting,REP_400
